symbol,yf_symbol,company,sector,marketCap,trailingPE,beta,vol_30d,ret_1m,total_esg,environment_score,social_score,governance_score,source,imputed,label_note
OSIAHYPER.NS,OSIAHYPER.NS,Osia Hyper Retail Limited,Consumer Cyclical,3574545152.0,14.876712,-0.259,0.04066623666026944,-0.18712575331171621,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
OSWALAGRO.NS,OSWALAGRO.NS,Oswal Agro Mills Limited,Real Estate,9817931776.0,7.7560973,-0.547,0.01905223567634197,-0.004897967487776378,50.0,45.0,50.0,55.0,sector_proxy,True,imputed_from_sector(Real Estate)
OSWALGREEN.NS,OSWALGREEN.NS,Oswal Greentech Limited,Financial Services,10130322432.0,91.17074,0.482,0.02304276331588011,-0.061511439877194096,55.0,50.0,55.0,60.0,sector_proxy,True,imputed_from_sector(Financial Services)
OSWALPUMPS.NS,OSWALPUMPS.NS,OSWAL PUMPS LIMITED,Industrials,84086841344.0,85.88475,,0.02282674073232475,-0.011125243520910044,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Industrials)
OSWALSEEDS.NS,OSWALSEEDS.NS,ShreeOswal Seeds and Chemicals Limited,Basic Materials,1412296704.0,39.589745,-1.47,0.02681239213455848,-0.051597117373051504,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Basic Materials)
PACEDIGITK.NS,PACEDIGITK.NS,Pace Digitek Limited,Technology,46779301888.0,17.491526,,0.025987962716056873,-0.001077279359535499,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Technology)
PAGEIND.NS,PAGEIND.NS,Page Industries Limited,Consumer Cyclical,456360755200.0,59.777924,0.067,0.013866120095901264,-0.040117302052785964,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
PAISALO.NS,PAISALO.NS,Paisalo Digital Limited,Financial Services,35907858432.0,17.23581,0.355,0.02633104645883747,0.00920482241711551,55.0,50.0,55.0,60.0,sector_proxy,True,imputed_from_sector(Financial Services)
PAKKA.NS,PAKKA.NS,Pakka Limited,Basic Materials,6292652032.0,15.606704,-0.631,0.01865305723576707,-0.11342437340420719,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Basic Materials)
PALASHSECU.NS,PALASHSECU.NS,Palash Securities Limited,Consumer Defensive,1199171840.0,,0.163,0.017392258400369277,0.030428064526029308,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Consumer Defensive)
PALREDTEC.NS,PALREDTEC.NS,Palred Technologies Limited,Technology,734276032.0,,0.587,0.037904941532885185,0.21040819129165333,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Technology)
PANACEABIO.NS,PANACEABIO.NS,Panacea Biotec Limited,Healthcare,27063642112.0,233.78308,0.301,0.02278897658545656,0.051523068223561896,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Healthcare)
PANACHE.NS,PANACHE.NS,Panache Digilife Limited,Technology,6265560576.0,91.84152,-0.134,0.0365563666616331,0.0690345224151323,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Technology)
PANAMAPET.NS,PANAMAPET.NS,Panama Petrochem Limited,Energy,16321172480.0,9.09336,0.81,0.012871473844095455,-0.05581806546642609,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Energy)
PANSARI.NS,PANSARI.NS,Pansari Developers Limited,Real Estate,4393104384.0,41.07667,-1.051,0.024748160723181603,-0.05710535644372894,40.0,35.0,40.0,45.0,sector_proxy,True,imputed_from_sector(Real Estate)
PAR.NS,PAR.NS,Par Drugs and Chemicals Limited,Healthcare,1240430336.0,8.773716,-0.382,0.022067775132344484,-0.07070432854895015,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Healthcare)
PARACABLES.NS,PARACABLES.NS,Paramount Communications Limited,Technology,13192280064.0,16.418251,-0.072,0.016268218230532497,-0.05119749730368539,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Technology)
PARADEEP.NS,PARADEEP.NS,Paradeep Phosphates Limited,Basic Materials,138141843456.0,17.245667,-0.253,0.033943519006094026,-0.12468960190254874,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Basic Materials)
PARAGMILK.NS,PARAGMILK.NS,Parag Milk Foods Limited,Consumer Defensive,37919055872.0,33.804466,0.518,0.03351549037615692,0.1588342663151754,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Consumer Defensive)
PARAS.NS,PARAS.NS,Paras Defence and Space Technologies Limited,Industrials,57297207296.0,89.17817,0.428,0.019937056415140365,0.00035186488388450066,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Industrials)
PARASPETRO.NS,PARASPETRO.NS,Paras Petrofils Limited,Consumer Cyclical,715232960.0,Infinity,-1.793,0.022036000036508668,-0.11934154480910275,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
PARKHOTELS.NS,PARKHOTELS.NS,PARKHOTELS,Consumer Cyclical,31609260032.0,31.99568,,0.014417403154145674,-0.009957932530517577,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
PARSVNATH.NS,PARSVNATH.NS,Parsvnath Developers Limited,Real Estate,7554745856.0,,-0.048,0.03797684859266806,0.2507204947563373,50.0,45.0,50.0,55.0,sector_proxy,True,imputed_from_sector(Real Estate)
PASHUPATI.NS,PASHUPATI.NS,Pashupati Cotspin Limited,Consumer Cyclical,12594842624.0,98.75619,-0.317,0.011621531009734473,0.12395238888218785,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
PASUPTAC.NS,PASUPTAC.NS,Pasupati Acrylon Limited,Consumer Cyclical,3826464768.0,14.725085,0.225,0.015322961027395623,-0.06888313672556234,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
PATANJALI.NS,PATANJALI.NS,Patanjali Foods Limited,Consumer Defensive,646281428992.0,52.909985,-0.002,0.011735843121113075,-0.010583292643229214,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Consumer Defensive)
PATELENG.NS,PATELENG.NS,Patel Engineering Limited,Industrials,29634873344.0,11.74359,0.67,0.015521012700660353,-0.048558790272372976,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Industrials)
PATELRMART.NS,PATELRMART.NS,PATEL RETAIL LIMITED,Consumer Cyclical,7435625472.0,29.44709,,0.019411383996259576,-0.041876525632597805,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
PATINTLOG.NS,PATINTLOG.NS,Patel Integrated Logistics Limited,Industrials,992277952.0,12.486726,0.562,0.020194609824030752,-0.0599600638561506,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Industrials)
PAVNAIND.NS,PAVNAIND.NS,Pavna Industries Limited,Consumer Cyclical,5309116416.0,146.34616,-0.577,0.053054997544922926,0.003957723090834753,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
PAYTM.NS,PAYTM.NS,One97 Communications Limited,Technology,837039357952.0,278.65958,-0.725,0.016998590569953693,0.1474504320640866,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Technology)
PCBL.NS,PCBL.NS,PCBL Chemical Limited,Basic Materials,137830465536.0,39.733406,0.426,0.01974079168755912,-0.0468546382695203,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Basic Materials)
PCJEWELLER.NS,PCJEWELLER.NS,PC Jeweller Limited,Consumer Cyclical,84404027392.0,23.510204,0.246,0.032757175388279096,-0.14285708203607483,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
PDMJEPAPER.NS,PDMJEPAPER.NS,Pudumjee Paper Products Limited,Basic Materials,11003755520.0,10.516334,-0.104,0.015028802461066476,-0.05303152483596152,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Basic Materials)
PDSL.NS,PDSL.NS,PDS Limited,Industrials,46600036352.0,30.79365,0.059,0.02219108460506788,-0.0081203374647556,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Industrials)
PEARLPOLY.NS,PEARLPOLY.NS,Pearl Polymers Limited,Consumer Cyclical,467506080.0,,0.064,0.019507220673546623,-0.07740863435804002,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
PENIND.NS,PENIND.NS,Pennar Industries Limited,Industrials,34265544704.0,27.421165,-0.445,0.019134609579172086,0.055668729296151964,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Industrials)
PENINLAND.NS,PENINLAND.NS,Peninsula Land Limited,Real Estate,11511049216.0,,0.069,0.025835465382504984,0.016705736010195427,50.0,45.0,50.0,55.0,sector_proxy,True,imputed_from_sector(Real Estate)
PERSISTENT.NS,PERSISTENT.NS,Persistent Systems Limited,Technology,907248205824.0,54.467186,0.355,0.021070000037556963,0.1419696035950515,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Technology)
PETRONET.NS,PETRONET.NS,Petronet LNG Limited,Energy,416775045120.0,11.235342,0.274,0.012784011897429311,0.028312337345946625,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Energy)
PFC.NS,PFC.NS,Power Finance Corporation Limited,Financial Services,1303696637952.0,5.3570457,0.703,0.010767997983172621,-0.026640325494741934,20.46,,,,yahoo,False,yahoo
PFIZER.NS,PFIZER.NS,Pfizer Limited,Healthcare,242028380160.0,29.925337,0.113,0.01331342073925025,0.06298975286317066,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Healthcare)
PFOCUS.NS,PFOCUS.NS,Prime Focus Limited,Communication Services,138698670080.0,,0.878,0.025710889522250584,-0.06083066378060009,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Communication Services)
PFS.NS,PFS.NS,PTC India Financial Services Limited,Financial Services,23724539904.0,6.7651377,0.377,0.02996115073051611,0.010413736254833106,55.0,50.0,55.0,60.0,sector_proxy,True,imputed_from_sector(Financial Services)
PGEL.NS,PGEL.NS,PG Electroplast Limited,Technology,160587939840.0,58.158432,-0.18,0.02322258054458583,0.047336707351493645,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Technology)
PGHH.NS,PGHH.NS,Procter & Gamble Hygiene and Health Care Limited,Consumer Defensive,434908954624.0,60.564144,0.169,0.013626074221919082,-0.028144494414623522,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Consumer Defensive)
PGHL.NS,PGHL.NS,Procter & Gamble Health Limited,Healthcare,102633979904.0,55.757957,0.399,0.011402891812374586,-0.02905150753768848,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Healthcare)
PGIL.NS,PGIL.NS,Pearl Global Industries Limited,Consumer Cyclical,60489596928.0,25.006653,-0.426,0.0232886900559163,0.010988954292816766,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
PHOENIXLTD.NS,PHOENIXLTD.NS,The Phoenix Mills Limited,Real Estate,608622149632.0,61.39971,0.35,0.013317910421918084,0.08914062403576795,60.0,55.0,60.0,65.0,sector_proxy,True,imputed_from_sector(Real Estate)
PICCADIL.NS,PICCADIL.NS,Piccadily Agro Industries Limited,Consumer Defensive,63683694592.0,56.714912,-0.763,0.021904887419960228,-0.08016792525802963,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Consumer Defensive)
PIDILITIND.NS,PIDILITIND.NS,Pidilite Industries Limited,Basic Materials,1518429405184.0,69.85018,0.309,0.009981923803963332,-0.0024737255416610315,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Basic Materials)
PIGL.NS,PIGL.NS,Power & Instrumental (Gujarat) Limited,Industrials,2725829632.0,33.931416,0.755,0.031743982478943146,-0.10960815606857766,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Industrials)
PIIND.NS,PIIND.NS,PI Industries Limited,Basic Materials,544189841408.0,33.800056,0.349,0.01097216936104733,0.003918056697445271,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Basic Materials)
PILANIINVS.NS,PILANIINVS.NS,Pilani Investment and Industries Corporation Limited,Financial Services,63377559552.0,101.95939,0.461,0.01802626015735172,0.06691519105312205,65.0,60.0,65.0,70.0,sector_proxy,True,imputed_from_sector(Financial Services)
PILITA.NS,PILITA.NS,Pil Italica Lifestyle Limited,Consumer Cyclical,2899777024.0,53.43478,0.41,0.0331657242636838,-0.10160820996450215,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
PIONEEREMB.NS,PIONEEREMB.NS,Pioneer Embroideries Limited,Consumer Cyclical,1079773056.0,19.909092,0.208,0.022353002216118273,-0.02936281449855538,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
PITTIENG.NS,PITTIENG.NS,Pitti Engineering Limited,Industrials,35188039680.0,27.886095,0.095,0.015633132522871736,-0.06668980591437235,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Industrials)
PIXTRANS.NS,PIXTRANS.NS,PIX Transmissions Limited,Industrials,19785152512.0,17.457321,0.387,0.008121110761887302,0.002900719042099986,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Industrials)
PKTEA.NS,PKTEA.NS,The Peria Karamalai Tea and Produce Company Limited,Consumer Defensive,2128107264.0,38.72676,0.482,0.026897348943681836,-0.22616229442719404,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Consumer Defensive)
PLASTIBLEN.NS,PLASTIBLEN.NS,Plastiblends India Limited,Basic Materials,4635953664.0,14.2022295,0.066,0.013923084691401466,-0.061997125727785374,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Basic Materials)
PLATIND.NS,PLATIND.NS,Platinum Industries Limited,Basic Materials,15076877312.0,,,0.03324079005324159,-0.13365947700086134,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Basic Materials)
PLAZACABLE.NS,PLAZACABLE.NS,Plaza Wires Limited,Industrials,2145168000.0,65.18667,-0.797,0.010999772677282391,-0.12446276403918233,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Industrials)
PNB.NS,PNB.NS,Punjab National Bank,Financial Services,1394118492160.0,8.167903,0.565,0.0163451784937723,0.08734286888926768,65.0,60.0,65.0,70.0,sector_proxy,True,imputed_from_sector(Financial Services)
PNBGILTS.NS,PNBGILTS.NS,PNB Gilts Ltd.,Financial Services,16471529472.0,9.157315,0.308,0.021252863556565606,-0.07218274731321384,55.0,50.0,55.0,60.0,sector_proxy,True,imputed_from_sector(Financial Services)
PNBHOUSING.NS,PNBHOUSING.NS,PNB Housing Finance Limited,Financial Services,243184746496.0,11.952625,0.044,0.01788635360927666,0.028366841090608608,65.0,60.0,65.0,70.0,sector_proxy,True,imputed_from_sector(Financial Services)
PNC.NS,PNC.NS,Pritish Nandy Communications Ltd,Communication Services,409271456.0,,0.53,0.02329961315685993,-0.1359193810263679,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Communication Services)
PNCINFRA.NS,PNCINFRA.NS,PNC Infratech Limited,Industrials,71818141696.0,10.689195,0.303,0.008627177393350465,-0.06838598267210894,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Industrials)
PNGJL.NS,PNGJL.NS,P N GADGIL JEWELLERS LTD,Consumer Cyclical,89934553088.0,35.550484,,0.021925685701253625,0.09812545721944765,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
POCL.NS,POCL.NS,Pondy Oxides And Chemicals Limited,Basic Materials,42850041856.0,45.865448,-0.676,0.03011194166187686,0.1608530068869125,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Basic Materials)
PODDARMENT.NS,PODDARMENT.NS,Poddar Pigments Limited,Basic Materials,2896436480.0,14.81664,-0.368,0.018577331397170604,-0.046159183049344965,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Basic Materials)
POKARNA.NS,POKARNA.NS,Pokarna Limited,Industrials,26748635136.0,14.638555,0.464,0.039644483952154495,0.046016747478238695,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Industrials)
POLICYBZR.NS,POLICYBZR.NS,PB Fintech Limited,Financial Services,816663232512.0,215.93674,0.423,0.017556227931193012,0.013590708937719187,65.0,60.0,65.0,70.0,sector_proxy,True,imputed_from_sector(Financial Services)
POLYCAB.NS,POLYCAB.NS,Polycab India Limited,Industrials,1130693656576.0,45.988976,0.415,0.013646804163382917,0.013837327033412006,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Industrials)
POLYMED.NS,POLYMED.NS,Poly Medicure Limited,Healthcare,193150631936.0,53.573235,0.007,0.019421270232575588,-0.062112447194287435,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Healthcare)
POLYPLEX.NS,POLYPLEX.NS,Polyplex Corporation Limited,Basic Materials,30642182144.0,22.464901,-0.097,0.01281430147717211,-0.0905618828102307,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Basic Materials)
PONNIERODE.NS,PONNIERODE.NS,Ponni Sugars (Erode) Limited,Consumer Defensive,2548141312.0,13.550526,,0.017481256709627996,0.02810062828626414,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Consumer Defensive)
POONAWALLA.NS,POONAWALLA.NS,Poonawalla Fincorp Limited,Financial Services,398674886656.0,173.75002,0.361,0.030655419834032006,0.0,65.0,60.0,65.0,70.0,sector_proxy,True,imputed_from_sector(Financial Services)
POWERGRID.NS,POWERGRID.NS,Power Grid Corporation of India Limited,Utilities,2681359564800.0,18.004372,0.235,0.011150587945396952,0.013537293200213352,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Utilities)
POWERINDIA.NS,POWERINDIA.NS,Hitachi Energy India Limited,Industrials,755769016320.0,143.39111,0.347,0.017802177974302606,-0.11701296672394934,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Industrials)
POWERMECH.NS,POWERMECH.NS,Power Mech Projects Limited,Industrials,80336994304.0,25.203333,0.328,0.019203712685128528,-0.09048609220769521,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Industrials)
PPAP.NS,PPAP.NS,PPAP Automotive Limited,Consumer Cyclical,3479777536.0,74.89635,-0.005,0.03364535882393857,0.06780842505895657,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
PPL.NS,PPL.NS,Prakash Pipes Limited,Industrials,7055921152.0,10.358902,-0.015,0.01582281790028236,-0.03570256905439484,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Industrials)
PPLPHARMA.NS,PPLPHARMA.NS,Piramal Pharma Limited,Healthcare,267347722240.0,276.8493,0.079,0.018285383403678638,0.03534840811039053,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Healthcare)
PRABHA.NS,PRABHA.NS,Prabha Energy Limited,Energy,28572090368.0,,,0.025557699274158765,-0.083197788323918,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Energy)
PRAENG.NS,PRAENG.NS,Prajay Engineers Syndicate Limited,Real Estate,2151363072.0,,-0.447,0.027249986554051635,0.23522264317739872,40.0,35.0,40.0,45.0,sector_proxy,True,imputed_from_sector(Real Estate)
PRAJIND.NS,PRAJIND.NS,Praj Industries Limited,Industrials,61669289984.0,44.144737,0.237,0.019691803501267303,-0.0649386526914072,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Industrials)
PRAKASH.NS,PRAKASH.NS,Prakash Industries Limited,Basic Materials,28781912064.0,8.074371,0.12,0.014182505035792945,-0.07148228926801459,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Basic Materials)
PRAKASHSTL.NS,PRAKASHSTL.NS,Prakash Steelage Limited,Basic Materials,903001984.0,57.33333,-0.177,0.009963342731655415,-0.07857144012743134,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Basic Materials)
PRAXIS.NS,PRAXIS.NS,Praxis Home Retail Limited,Consumer Cyclical,2274003712.0,,0.547,0.030458512811014835,0.0016556670438732102,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
PRECAM.NS,PRECAM.NS,Precision Camshafts Limited,Consumer Cyclical,17824090112.0,29.047987,0.11,0.019267240846353548,-0.0671605166020871,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
PRECOT.NS,PRECOT.NS,Precot Limited,Consumer Cyclical,5261400064.0,10.196512,0.481,0.03790083872540338,-0.046640534842627424,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Consumer Cyclical)
PRECWIRE.NS,PRECWIRE.NS,Precision Wires India Limited,Industrials,40574226432.0,41.798492,0.545,0.028587856984267267,0.18721583616655457,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Industrials)
PREMEXPLN.NS,PREMEXPLN.NS,Premier Explosives Limited,Basic Materials,33973276672.0,92.232796,0.675,0.03626875738901316,0.02272911717273307,50.0,50.0,50.0,50.0,sector_proxy,True,imputed_from_sector(Basic Materials)
PREMIER.NS,PREMIER.NS,Premier Limited,Industrials,108642936.0,,0.189,0.02543260851821082,0.008670511866767816,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Industrials)
PREMIERENE.NS,PREMIERENE.NS,PREMIER ENERGIES LIMITED,Technology,489936814080.0,46.559967,,0.01524175697319958,0.03944737914631968,60.0,60.0,60.0,60.0,sector_proxy,True,imputed_from_sector(Technology)
PREMIERPOL.NS,PREMIERPOL.NS,Premier Polyfilm Ltd.,Basic Materials,4535410688.0,179.83334,0.02,0.019374933100913736,-0.0754070358772766,40.0,40.0,40.0,40.0,sector_proxy,True,imputed_from_sector(Basic Materials)
PRESTIGE.NS,PRESTIGE.NS,Prestige Estates Projects Limited,Real Estate,757309898752.0,144.82701,0.116,0.017893338077138436,0.14578035266984357,60.0,55.0,60.0,65.0,sector_proxy,True,imputed_from_sector(Real Estate)
